filename,fen,side_to_move,source_pdf,source_page,source_diagram,detection_source,created_at,corrected_by,illegal_ok
board_20260823_071600_847588.png,8/1k6/1p6/1K6/2P5/8/P7/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,104,1,contour,2026-08-23T07:16:00Z,ocr-aceito,
board_20260823_071600_949866.png,8/K1k5/1p6/8/P1P5/8/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,104,2,contour,2026-08-23T07:16:00Z,ocr-aceito,
board_20260823_071621_370431.png,8/8/Kpk5/8/P1P5/8/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,105,1,contour,2026-08-23T07:16:21Z,ocr-aceito,
board_20260823_071621_467181.png,4k3/8/8/1p5p/1P5P/8/8/4K3 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,105,2,contour,2026-08-23T07:16:21Z,ocr-aceito,
board_20260823_071641_937807.png,8/8/4k3/1p5p/1P2K2P/8/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,106,1,contour,2026-08-23T07:16:41Z,ocr-aceito,
board_20260823_071642_015194.png,8/8/8/4p1p1/8/5P2/6K1/3k4 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,106,2,contour,2026-08-23T07:16:42Z,ocr-aceito,
board_20260823_071649_554634.png,8/8/3k4/8/Pp6/1P6/6K1/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,107,1,contour,2026-08-23T07:16:49Z,ocr-aceito,
board_20260823_071713_404191.png,8/3k2p1/8/5P2/8/8/8/1K6 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,1,contour,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071713_524201.png,8/5p2/8/6Pk/5P2/8/8/7K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,2,embedded,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071713_647213.png,8/5k2/3p4/3P4/2P5/6K1/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,3,embedded,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071713_764970.png,8/6k1/3K1p2/4p1p1/4P1P1/5P2/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,4,contour,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071713_872925.png,8/3k4/6p1/5pPp/3K1P1P/8/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,5,contour,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071713_994814.png,8/2K3k1/6p1/5p1p/5P1P/6P1/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,108,6,contour,2026-08-23T07:17:13Z,ocr-aceito,
board_20260823_071759_781857.png,8/3k4/4p3/4K3/3P1P2/8/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,1,contour,2026-08-23T07:17:59Z,ocr-aceito,
board_20260823_071759_877072.png,8/8/5Kpk/5p2/5P2/6P1/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,2,embedded,2026-08-23T07:17:59Z,ocr-aceito,
board_20260823_071759_981815.png,8/8/8/1p6/1Pk5/1p6/1K6/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,3,embedded,2026-08-23T07:17:59Z,ocr-aceito,
board_20260823_071800_096128.png,5k2/8/3P4/8/6K1/8/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,4,contour,2026-08-23T07:18:00Z,ocr-aceito,
board_20260823_071800_210837.png,8/8/8/3p2k1/6q1/3R4/8/7K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,5,contour,2026-08-23T07:18:00Z,ocr-aceito,
board_20260823_071800_319253.png,8/k1K5/p7/8/1P6/8/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,109,6,contour,2026-08-23T07:18:00Z,ocr-aceito,
board_20260823_071821_022459.png,7k/pb5q/1p3p2/2p1p1p1/6P1/QP5R/P4PPK/1B1r4 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,114,1,contour,2026-08-23T07:18:21Z,ocr-aceito,
board_20260823_071821_105789.png,4r1k1/5ppp/p1q3b1/1ppNr3/2P1P3/1P4QP/P4PP1/4RRK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,114,2,contour,2026-08-23T07:18:21Z,ocr-aceito,
board_20260823_071839_239565.png,8/1r3kpp/pn2p3/5pPP/8/P3P3/4KP2/B2R4 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,115,1,embedded,2026-08-23T07:18:39Z,ocr-aceito,
board_20260823_071839_566681.png,8/2r2kpp/2N1p3/5p2/4n3/1b2PB1P/1R3PP1/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,115,2,embedded,2026-08-23T07:18:39Z,ocr-aceito,
board_20260823_071902_539971.png,r2qnr2/6bk/p2p3p/2pPnp2/Pp6/4NP2/1P1QBBPP/R4RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,116,1,contour,2026-08-23T07:19:02Z,ocr-aceito,
board_20260823_071902_630705.png,1r4k1/3r2p1/1p1p2p1/1R2p1p1/P1P5/1P5P/5PP1/3R2K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,116,2,contour,2026-08-23T07:19:02Z,ocr-aceito,
board_20260823_071902_729112.png,8/p4rk1/5b2/P7/8/1P3R2/1B6/7K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,116,3,contour,2026-08-23T07:19:02Z,ocr-aceito,
board_20260823_071929_183147.png,6k1/pp1b2pp/1b4r1/8/5P2/3p1K2/PP1B3P/R3R3 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,117,1,contour,2026-08-23T07:19:29Z,ocr-aceito,
board_20260823_071929_263425.png,5rk1/pq2b1pp/3pprn1/8/Np3PQ1/1P4P1/2P1RB1P/5RK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,117,2,contour,2026-08-23T07:19:29Z,ocr-aceito,
board_20260823_071929_365457.png,rnb1r1k1/4qppp/3p1n2/p1p5/2P1p3/PPQ1P3/1B1NBPPP/R3K2R w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,117,3,contour,2026-08-23T07:19:29Z,ocr-aceito,
board_20260823_071942_727643.png,r2q1rk1/ppp2ppp/2np1n2/4p1B1/4P3/2NP4/PPP2PPP/R2Q1RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,118,1,contour,2026-08-23T07:19:42Z,ocr-aceito,
board_20260823_071942_819514.png,rn4k1/p5pp/1p3p2/4p3/8/5N2/PP2KPPP/2R5 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,118,2,contour,2026-08-23T07:19:42Z,ocr-aceito,
board_20260823_072046_858005.png,4r1k1/pp1q1ppp/2p1rnn1/8/2PP4/P2QPR2/6PP/1N2BRK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,1,contour,2026-08-23T07:20:46Z,ocr-aceito,
board_20260823_072046_953832.png,8/8/3r4/4k3/1B1r4/4K3/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,2,embedded,2026-08-23T07:20:46Z,ocr-aceito,
board_20260823_072047_071370.png,2r3k1/5ppp/4p3/5q2/8/Pp1Q4/1P4PP/1K1R4 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,3,embedded,2026-08-23T07:20:47Z,ocr-aceito,
board_20260823_072047_189458.png,7b/8/8/3k4/3q4/2R5/K2P4/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,4,contour,2026-08-23T07:20:47Z,ocr-aceito,
board_20260823_072047_303423.png,4r3/1p4pk/2b2pq1/7p/3B1P2/7P/4RQP1/7K b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,5,embedded,2026-08-23T07:20:47Z,ocr-aceito,
board_20260823_072047_419852.png,3q3k/5p1p/3B4/8/1p6/6Q1/1K6/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,119,6,embedded,2026-08-23T07:20:47Z,ocr-aceito,
board_20260823_072147_221997.png,8/5B2/6r1/7k/8/3pB2K/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,1,contour,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072147_319124.png,2r5/pp1bkp2/3q1p2/3Pp3/7Q/1B6/P1P3PP/1K3R2 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,2,embedded,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072147_420694.png,4r1k1/8/3R1Qpp/2p5/2P1p1q1/P3P3/1P2PK2/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,3,embedded,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072147_529937.png,r1b2rk1/pp2ppbp/6p1/q7/1n1PP3/5N2/P1R1BPPP/2BQ1RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,4,contour,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072147_651132.png,r3r1k1/ppp2ppp/3b4/3p1q2/1n1P1N2/1Q2B3/PPP2PPP/2R1R1K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,5,embedded,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072147_769654.png,2r3k1/q5pp/4p3/2rp1p2/1p1B1P2/1P1QP3/P1R3PP/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,120,6,embedded,2026-08-23T07:21:47Z,ocr-aceito,
board_20260823_072212_255164.png,5k2/p4r1p/3q4/2p1p1N1/P1P5/8/6QB/7K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,124,1,contour,2026-08-23T07:22:12Z,ocr-aceito,
board_20260823_072212_375349.png,7Q/p4rkp/8/2p1q1N1/P1P5/8/8/7K b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,124,2,contour,2026-08-23T07:22:12Z,ocr-aceito,
board_20260823_072249_194183.png,6q1/6p1/2k4p/R6B/p7/8/2P3P1/2K5 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,125,1,contour,2026-08-23T07:22:49Z,ocr-aceito,
board_20260823_072249_320095.png,8/8/2k5/8/6K1/8/6pP/4b3 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,125,2,contour,2026-08-23T07:22:49Z,ocr-aceito,
board_20260823_072249_444873.png,r4rk1/1p1qnpp1/p2bbn1p/3p4/3P4/P1N1B1NP/1PBQ1PP1/R4RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,125,3,contour,2026-08-23T07:22:49Z,ocr-aceito,
board_20260823_072319_546319.png,r4rk1/1p1q1p2/p2bbnnQ/3p4/3P1P2/P1N3NP/1PB3P1/R4RK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,126,1,contour,2026-08-23T07:23:19Z,ocr-aceito,
board_20260823_072319_600478.png,r3r1k1/1pq2p2/p2bbnnQ/3p1P2/3P4/P1N4P/1PB1N1P1/R4RK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,126,2,contour,2026-08-23T07:23:19Z,ocr-aceito,
board_20260823_072319_661946.png,8/1p6/1k1P4/8/3N4/1P6/8/1b1K4 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,126,3,contour,2026-08-23T07:23:19Z,ocr-aceito,
board_20260823_072344_888743.png,3r2k1/p1b2ppp/bp3q2/3pN3/P2P1P2/1Q6/1P3RPP/1B4K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,127,1,contour,2026-08-23T07:23:44Z,ocr-aceito,
board_20260823_073029_898859.png,4B1k1/5p1p/5pp1/p2Pn3/3QP3/7P/5PPK/1q6 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,1,contour,2026-08-23T07:30:29Z,ocr-aceito,
board_20260823_073029_984059.png,8/B3kppp/4p3/3nP3/4RPK1/P1r5/7P/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,2,embedded,2026-08-23T07:30:29Z,ocr-aceito,
board_20260823_073030_097386.png,6k1/p4p2/1p1bq1p1/2p5/4n3/2BQ2PP/PP1N1PK1/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,3,embedded,2026-08-23T07:30:30Z,ocr-aceito,
board_20260823_073030_215948.png,1n1q2k1/5p1p/1p4p1/1B1PN3/2QP1r2/r7/P4PP1/5RK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,4,contour,2026-08-23T07:30:30Z,ocr-aceito,
board_20260823_073030_339846.png,r1b1r1k1/pp2qppp/2n2n2/4p1B1/2Pp4/P3PN2/1PQ1BPPP/3RK2R b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,5,embedded,2026-08-23T07:30:30Z,ocr-aceito,
board_20260823_073030_443065.png,5rk1/6pp/8/p1qp1N2/1p4n1/1P4P1/P3P2P/3Q1R1K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,128,6,embedded,2026-08-23T07:30:30Z,ocr-aceito,
board_20260823_073110_466184.png,8/1P3k2/1r5p/N3pp1p/P6P/3K4/5PP1/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,1,contour,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073110_547302.png,3R4/pp3pkp/2p1rpq1/5b2/8/2Q3N1/PPP3PP/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,2,contour,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073110_644867.png,6k1/1b4pp/1B3p2/4p3/1Pr5/5P2/5QPP/r4BK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,3,contour,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073110_756400.png,1n6/2qb1kp1/1p2pp1p/1P1p4/1Q1P1N2/4P1PB/5P1P/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,4,contour,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073110_850101.png,r1bq1rk1/p1p1bppp/1p2pn2/6B1/3P4/3B1N2/PPP1QPPP/R3K2R w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,5,embedded,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073110_953497.png,6k1/5r1p/p2N4/nppP2q1/2P5/1P2N3/PQ5P/7K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,129,6,embedded,2026-08-23T07:31:10Z,ocr-aceito,
board_20260823_073125_899668.png,1r2r1k1/p4pp1/2p4p/2R1P3/4N2q/7P/P5P1/1B3QK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,132,1,contour,2026-08-23T07:31:25Z,ocr-aceito,
board_20260823_073139_731809.png,r3r1k1/Bbp2ppn/3b3p/7q/Q3P3/P1N2N1P/1P3PP1/R3R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,133,1,embedded,2026-08-23T07:31:39Z,ocr-aceito,
board_20260823_073139_817558.png,5k2/r1p2pp1/4b2p/8/8/P4N1P/1P3PP1/2R3K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,133,2,embedded,2026-08-23T07:31:39Z,ocr-aceito,
board_20260823_073155_247199.png,8/2R2pk1/6p1/8/2B1K1P1/8/5r2/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,134,1,embedded,2026-08-23T07:31:55Z,ocr-aceito,
board_20260823_073155_332024.png,4Q3/5p1k/p2p2pb/5r1N/2P1B3/7P/P3RPK1/1r2n3 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,134,2,embedded,2026-08-23T07:31:55Z,ocr-aceito,
board_20260823_073243_911904.png,2r2rk1/p4ppp/1p2pn2/4p3/2P1P3/1PN3P1/P2R1PK1/R7 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,135,1,contour,2026-08-23T07:32:43Z,ocr-aceito,
board_20260823_073244_002658.png,2r5/p3kppp/1p2pn2/4p3/2P1P3/1PN2PP1/P2R1K2/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,135,2,contour,2026-08-23T07:32:44Z,ocr-aceito,
board_20260823_073244_105754.png,8/p3kp2/1p2p3/4p2p/2PrP1n1/1PN3P1/P3K3/5R2 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,135,3,embedded,2026-08-23T07:32:44Z,ocr-aceito,
board_20260823_073254_816547.png,8/p4pk1/1p2p3/4p2p/2PrP1n1/1PNR2P1/P3K3/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,136,1,contour,2026-08-23T07:32:54Z,ocr-aceito,
board_20260823_073345_255900.png,8/2pb1p2/r2k2pp/8/1P1K1P2/P3R2P/4N1P1/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,1,contour,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073345_338517.png,8/8/6p1/pp1k1p1p/3p3P/1P4P1/P1R1KP2/3r4 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,2,embedded,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073345_459376.png,7k/6p1/7p/4RN1r/5K2/6P1/8/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,3,embedded,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073345_574579.png,3r3k/7p/1pr2b2/p2p4/8/P6Q/1P5P/5R1K w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,4,contour,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073345_688887.png,7k/1b5p/2q3p1/5p2/2P4P/8/1P3Q2/2R3K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,5,embedded,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073345_802975.png,r5b1/8/2k3pp/1N3p2/1K3P2/P3R2P/6P1/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,137,6,embedded,2026-08-23T07:33:45Z,ocr-aceito,
board_20260823_073435_124182.png,8/k1q2p1p/8/1QN5/8/8/P4PPP/4b1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,1,contour,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073435_215346.png,8/5p2/4p1p1/3nP1Nk/pr3P2/R2K2P1/8/8 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,2,contour,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073435_324421.png,8/5Rbk/4p3/3pP2P/1P5p/3r4/3n4/6RK b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,3,contour,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073435_435403.png,4Q3/4p1k1/4Pb2/5Pp1/8/5qNK/5P2/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,4,contour,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073435_544923.png,4b1k1/1p3p1p/2r1pp2/p7/1P6/P7/B1n2PPP/2R1R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,5,embedded,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073435_650558.png,8/8/8/8/1R1P4/2P2kb1/7r/6K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,138,6,embedded,2026-08-23T07:34:35Z,ocr-aceito,
board_20260823_073505_826559.png,rn1qk2r/pbpn1ppp/1p1bp3/3pN3/3P1B2/3BP3/PPPN1PPP/R2QK2R w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,143,1,contour,2026-08-23T07:35:05Z,ocr-aceito,
board_20260823_073505_904351.png,r3r1k1/pbpn2p1/1p1qpp1p/3p4/3P1P2/2PB1NP1/PPQ2P1P/R3R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,143,2,contour,2026-08-23T07:35:05Z,ocr-aceito,
board_20260823_073506_006466.png,r2r1n1k/p1p3p1/1pbq1pBp/3p1P2/3Pp2N/2P1R1P1/PPQ2P1P/4R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,143,3,contour,2026-08-23T07:35:06Z,ocr-aceito,
board_20260823_073532_662164.png,r2r3k/p1p3pn/1pbq1pBp/3p1P2/3P3N/2P1RpP1/PP3Q1P/4R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,144,1,contour,2026-08-23T07:35:32Z,ocr-aceito,
board_20260823_073532_735931.png,r3r3/p1p3pk/1pbq1p1p/3p1P2/3P3N/2P1RQP1/PP5P/4R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,144,2,embedded,2026-08-23T07:35:32Z,ocr-aceito,
board_20260823_073532_839358.png,r7/p1pq2pk/1pb2p1p/3p1P1Q/3P3N/2P1R1P1/PP5P/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,144,3,embedded,2026-08-23T07:35:32Z,ocr-aceito,
board_20260823_073604_410103.png,2rr1bk1/p4ppp/1p2p3/3q4/1P6/P3P1P1/1B2QP1P/1R2R1K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,145,1,contour,2026-08-23T07:36:04Z,ocr-aceito,
board_20260823_073604_499730.png,3r1bk1/p4ppp/Qp2p3/8/1P1B4/Pq2P1P1/2r2P1P/R3R1K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,145,2,contour,2026-08-23T07:36:04Z,ocr-aceito,
board_20260823_073604_601904.png,5bk1/pQ3ppp/1p2q3/8/1P4P1/P3P1B1/2r2r1P/R3R1K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,145,3,contour,2026-08-23T07:36:04Z,ocr-aceito,
board_20260823_073655_511774.png,3q1rk1/3r1p1p/1p2p1pQ/2p1P3/2P1b3/4P3/1B3PPP/R2R2K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,1,contour,2026-08-23T07:36:55Z,ocr-aceito,
board_20260823_073655_590556.png,rnbqrnk1/5p2/p2p1bp1/2pPp3/Q1P1P3/P4NPP/3B4/1R1NRBK1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,2,contour,2026-08-23T07:36:55Z,ocr-aceito,
board_20260823_073655_686807.png,2r2rk1/p3bppp/bq2pn2/3p4/1p1P4/4P1P1/PP1N1P1P/R1BQRBK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,3,embedded,2026-08-23T07:36:55Z,ocr-aceito,
board_20260823_073655_795792.png,r1b2rk1/1p1nqpp1/p3p2p/7n/P1B5/2N1PN2/1P2QPPP/R2R2K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,4,contour,2026-08-23T07:36:55Z,ocr-aceito,
board_20260823_073655_907819.png,3k2rr/1bq2pp1/pn1b4/2pPpPP1/1pP1P1B1/4B3/P2N1K2/2R3QR w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,5,contour,2026-08-23T07:36:55Z,ocr-aceito,
board_20260823_073656_017030.png,r3n1k1/5ppp/1p2p3/p7/1Pr1P3/2P2P2/1B4PP/R2R1K2 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,147,6,embedded,2026-08-23T07:36:56Z,ocr-aceito,
board_20260823_073758_259661.png,1r4k1/p4pp1/3q1n1p/2pp1B2/8/1P4P1/P1P2PP1/1R2Q1K1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,1,contour,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073758_356903.png,3qr3/r2n1pk1/p2p2p1/2pPp1P1/b1P1P3/P4QPB/1R3N2/1R4K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,2,contour,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073758_460017.png,r1rq1bk1/1n1b1p1p/3p1np1/1p1Pp3/1Pp1P3/2P1BNNP/R2Q1PP1/1B2R1K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,3,contour,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073758_558563.png,2rq1rk1/pb1n1p1p/1p2pbp1/8/3PPB2/3B1N2/P3QPPP/2RR2K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,4,contour,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073758_663434.png,3r2k1/p1Rn1pbp/Qp1Bp1p1/4P3/3q4/8/P2N1PPP/6K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,5,embedded,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073758_775073.png,r1r1nb2/p4pk1/1p1p1qp1/1P1Pp2p/PQ2P3/4N1P1/4BP1P/R1R3K1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,148,6,embedded,2026-08-23T07:37:58Z,ocr-aceito,
board_20260823_073815_016751.png,3b1kr1/3p1p1R/q1rP4/3R2P1/4QP2/PK6/1P6/8 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,152,1,contour,2026-08-23T07:38:15Z,ocr-aceito,
board_20260823_083617_880600.png,rb2r1k1/1p1b1ppp/p1nq4/3p4/3Nn3/1QB1PN2/PP2BPPP/2R2RK1 b - - 0 1,b,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,15,1,contour,2026-08-23T08:36:17Z,ocr-aceito,
board_20260823_083617_987360.png,5rk1/pp1nqrp1/2p3p1/4p3/4P1P1/1BP2P2/PP2Q3/3RK2R w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,15,2,contour,2026-08-23T08:36:17Z,ocr-aceito,
board_20260823_083618_112183.png,5rk1/qp1r2pp/1bpp1p1B/p1nPpP1Q/P1P1P3/2N4P/1P3P1K/1R4R1 w - - 0 1,w,📚Yusupov Artur. Build Up Your Chess (all volumes).pdf,15,3,embedded,2026-08-23T08:36:18Z,ocr-aceito,
